title,address,advertiser,link,terrace,m2,rooms,price
"Komplette Miete 988,44! Wunderschöne Wohnung inklusive Einbauküche!","1200 Wien, 20. Bezirk, Brigittenau, Helgolandgasse 17 Top 2",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/komplette-miete-988-44-wunderschoene-wohnung-inklusive-einbaukueche-889368773/,,55.0,2.0,988.44
"Zimmer (pro Tag), direkt U-Bahn(!!!), Hauptbahnhof Nähe...","1100 Wien, 10. Bezirk, Favoriten",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/zimmer-pro-tag-direkt-u-bahn-hauptbahnhof-naehe-2011537886/,,18.0,1.0,46.0
TrIIIple Tower - Stilvolle möblierte 2-Zimmer-Balkonwohnung,"1030 Wien, 03. Bezirk, Landstraße, Schnirchgasse",JuNi Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/triiiple-tower-stilvolle-moeblierte-2-zimmer-balkonwohnung-2111713339/,Balkon,48.0,2.0,1498.91
Dachgeschosswohnung mit viel Raum und Freiheit,"1200 Wien, 20. Bezirk, Brigittenau",ISIDEX GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/dachgeschosswohnung-mit-viel-raum-und-freiheit-1206227102/,"Terrasse, Dachterrasse",102.0,3.0,2065.25
3-Zimmer-Garten-Wohnung mit gehobener Ausstattung in Ruhelage,"1210 Wien, 21. Bezirk, Floridsdorf",Tatjana Grinninger Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-garten-wohnung-mit-gehobener-ausstattung-in-ruhelage-1018522390/,"Terrasse, Garten",80.0,3.0,1595.0
(reserviert) Gemeindewohnung 1230 Wien - Direktvergabe,"1230 Wien, 23. Bezirk, Liesing, Breitenfurter Straße 194",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/gemeindewohnung-1230-wien-direktvergabe-1816195797/,,66.0,3.0,
*Familienhit beim Belvedere inkl. Küche* Ab sofort verfügbar*,"1030 Wien, 03. Bezirk, Landstraße",ViennaEstate Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/-familienhit-beim-belvedere-inkl-kueche-ab-sofort-verfuegbar-1756307704/,,86.0,3.0,1471.14
"großzügiger Stilaltbau, Nähe Schottentor","1090 Wien, 09. Bezirk, Alsergrund",Antonia Drössler Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/grosszuegiger-stilaltbau-naehe-schottentor-1448725238/,,169.0,5.0,3199.14
Eleganz trifft Altbau | Stilvolle 3-Zimmer-Wohnung an der U1 Taubstummengasse - urbanes Flair,"1040 Wien, 04. Bezirk, Wieden, Mayerhofgasse 5",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/eleganz-trifft-altbau-stilvolle-3-zimmer-wohnung-an-der-u1-taubstummengasse-urbanes-flair-1454412713/,"Balkon, Garten",107.0,3.0,1684.47
"+++ PROVISIONSFREI! RUHIGE, HELLE UND GROSSZÜGIGE 1,5 ZIMMER WOHNUNG NÄHE BÖHMISCHER PRATER, CEU UNIVERSITÄT UND HAUPTBAHNHOF, MIT TOLLER NAHVERSORGUNG +++","1100 Wien, 10. Bezirk, Favoriten, Erlachgasse 14",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-provisionsfrei-ruhige-helle-und-grosszuegige-1-5-zimmer-wohnung-naehe-boehmischer-prater-ceu-universitaet-und-hauptbahnhof-mit-toller-nahversorgung-1782063371/,,44.0,2.0,690.0
Einzigartige Dachgeschoß-Wohnung mit Dachterrasse im 6. Bezirk,"1060 Wien, 06. Bezirk, Mariahilf",EDEX Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/einzigartige-dachgeschoss-wohnung-mit-dachterrasse-im-6-bezirk-1221029334/,Terrasse,252.0,4.0,4412.66
Wunderschöne 2-Zimmer Wohnung mit Balkon & Garage - ideal für Singles und Pärchen !,"1120 Wien, 12. Bezirk, Meidling",RE/MAX Trend Jakob Immobilienberatungs GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wunderschoene-2-zimmer-wohnung-mit-balkon-garage-ideal-fuer-singles-und-paerchen-987471228/,Balkon,43.0,2.0,950.0
2 Zimmer Einlieger-Wohnung möbliert / Roter Berg Ruhelage,"1130 Wien, 13. Bezirk, Hietzing",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/2-zimmer-einlieger-wohnung-moebliert-roter-berg-ruhelage-777460445/,Terrasse,60.0,2.0,1385.0
"""Zentral begehbare helle Wohnung in sehr guter Lage - WG-Tauglich""","1200 Wien, 20. Bezirk, Brigittenau",Etera Immobilien Consulting KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/-zentral-begehbare-helle-wohnung-in-sehr-guter-lage-wg-tauglich-1697271700/,Loggia,91.0,3.0,1400.0
"Helle, repräsentative Altbauwohnung in Jugendstilhaus!","1030 Wien, 03. Bezirk, Landstraße",Coricon Properties,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/helle-repraesentative-altbauwohnung-in-jugendstilhaus-1373062562/,Balkon,197.0,5.0,3819.86
Erstbezug! Nähe U6/U4! Sonnige 2-Zimmer-Wohnung mit Loggia zu vermieten!,"1120 Wien, 12. Bezirk, Meidling, Aßmayergasse",Nagy Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/erstbezug-naehe-u6-u4-sonnige-2-zimmer-wohnung-mit-loggia-zu-vermieten-1331321132/,"Balkon, Loggia",43.0,2.0,990.0
PAUL&INA ● Top 2.33,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-33-1739774859/,Balkon,81.0,4.0,1520.0
PAUL&INA ● Top 2.20,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-20-1681762210/,"Balkon, Loggia",81.0,4.0,1490.0
PAUL&INA ● Top 2.07,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-07-1316569149/,Terrasse,80.0,4.0,1490.0
PAUL&INA ● Top 2.34,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-34-1166281241/,Balkon,81.0,4.0,1520.0
PAUL&INA ● Top 2.19,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-19-1662470398/,"Balkon, Loggia",81.0,4.0,1520.0
Top sanierte Wohnung in historischem Gründerzetigebäude,"1180 Wien, 18. Bezirk, Währing",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/top-sanierte-wohnung-in-historischem-gruenderzetigebaeude-674835338/,,133.0,4.0,2200.0
"Schöne, unbefristete 2-Zimmer-Wohnung im 11. Bezirk","1110 Wien, 11. Bezirk, Simmering, Gottschalkgasse 5",IMV Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/schoene-unbefristete-2-zimmer-wohnung-im-11-bezirk-1408139054/,,53.0,2.0,838.0
THE FIZZ Brigittenau,"1200 Wien, 20. Bezirk, Brigittenau, Dresdner Straße 107",International Campus Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/the-fizz-brigittenau-645899003/,,18.0,,924.0
VOLL AUSGESTATTETE Wohnung im 5. Bezirk -PAUSCHALMIETE - Kurzzeitmiete ab 1 bis max. 6 Monate,"1050 Wien, 05. Bezirk, Margareten, Jahngasse 4, Top 9",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/voll-ausgestattete-wohnung-im-5-bezirk-pauschalmiete-kurzzeitmiete-ab-1-bis-max-6-monate-1708465356/,,44.0,2.0,1250.0
Barrierefreie Wohnung - Stilvoll wohnen in 1140 Wien - Geräumige 4-Zimmer Wohnung mit Garage!,"1140 Wien, 14. Bezirk, Penzing",Linhardt Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/barrierefreie-wohnung-stilvoll-wohnen-in-1140-wien-geraeumige-4-zimmer-wohnung-mit-garage-956509894/,Balkon,80.0,4.0,1483.74
PAUL&INA ● Top 2.41,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-2-41-1732599674/,"Terrasse, Loggia",46.0,2.0,895.0
PAUL&INA ● Top 1.27,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-1-27-1050706986/,Loggia,46.0,2.0,845.0
PAUL&INA ● Top 1.48,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-1-48-890911314/,Balkon,37.0,1.0,745.0
PAUL&INA ● Top 1.32,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-1-32-912097812/,Balkon,38.0,1.0,735.0
PAUL&INA ● Top 1.04,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 104",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/paul-ina-top-1-04-1762674293/,Loggia,60.0,3.0,1050.0
Großzügige 2 Zimmer Wohnung mit Balkon - 1030 Wien,"1030 Wien, 03. Bezirk, Landstraße",CONCORDIA Real Estate Immobilienvermittlungs GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/grosszuegige-2-zimmer-wohnung-mit-balkon-1030-wien-1324379006/,"Balkon, Garten",81.0,2.0,1497.59
Hochwertig sanierter Terrassentraum zur Miete,"1120 Wien, 12. Bezirk, Meidling",Michael Leber Immobilien GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/hochwertig-sanierter-terrassentraum-zur-miete-1036376315/,"Terrasse, Balkon, Dachterrasse",119.0,3.0,2491.5
Studentenhit! 1- Zimmer Wohnung Nähe U6 Thaliastraße! Waschküche | Begrünter Innenhof mit Sitzmöglichkeit !,"1080 Wien, 08. Bezirk, Josefstadt",ViennaEstate Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/studentenhit-1-zimmer-wohnung-naehe-u6-thaliastrasse-waschkueche-begruenter-innenhof-mit-sitzmoeglichkeit-1480324189/,,44.0,1.0,892.8
"SCHÖNE ALTBAUWOHNUNG- 3 ZIMMER, ALLE NEBENRÄUME - NÄHE U6 MILLENNIUM CITY !","1200 Wien, 20. Bezirk, Brigittenau",IMMOBILIEN KOHLERT OG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/schoene-altbauwohnung-3-zimmer-alle-nebenraeume-naehe-u6-millennium-city-2000639070/,,72.0,3.0,990.0
"Voll möblierte ruhige Wohnung, 1140 Wien - ideal für MusikerIn","1140 Wien, 14. Bezirk, Penzing, Penzinger Straße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/voll-moeblierte-ruhige-wohnung-1140-wien-ideal-fuer-musikerin-2117937162/,,67.0,2.0,965.0
"360° TOUR // KLASSISCHE ALTBAUWOHNUNG nahe SCHOTTENTOR // CLASSIC STYLE APARTMENT next ""SCHOTTENTOR""","1090 Wien, 09. Bezirk, Alsergrund",KALANDRA Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/360-tour-klassische-altbauwohnung-nahe-schottentor-classic-style-apartment-next-schottentor-1331577654/,,169.0,5.0,3164.59
LINDENGASSE / Großzügige Familienwohnung / 177 m² + LOGGIA,"1070 Wien, 07. Bezirk, Neubau, Lindengasse",NEW Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/lindengasse-grosszuegige-familienwohnung-177-m-loggia-2010138253/,Loggia,177.0,5.0,2476.06
Moderne DG-Wohnung mit Terrasse!,"1120 Wien, 12. Bezirk, Meidling, Niederhofstraße",Accenta Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/moderne-dg-wohnung-mit-terrasse-1310989231/,Terrasse,117.0,4.0,1990.0
EINZIGARTIGES LUXUS PENTHOUSE - Exklusive Dachgeschosswohnung mit traumhafter Dachterrasse,"1200 Wien, 20. Bezirk, Brigittenau",AXIOM Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/einzigartiges-luxus-penthouse-exklusive-dachgeschosswohnung-mit-traumhafter-dachterrasse-1376400087/,,102.0,,2065.25
Exklusive Erstbezugswohnung in unmittelbarer Nähe zum Floridsdorfer Spitz,"1210 Wien, 21. Bezirk, Floridsdorf",AXIOM Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/exklusive-erstbezugswohnung-in-unmittelbarer-naehe-zum-floridsdorfer-spitz-1264075590/,,60.0,,1327.71
Gemeindewohnung im 2. Bezirk,"1020 Wien, 02. Bezirk, Leopoldstadt, Machstraße 6",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/gemeindewohnung-im-2-bezirk-1435586629/,,40.0,2.0,390.0
ina ● Wohnanlage am Leberberg: Top A1-24,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 12-16 / Leberweg 11 12",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-wohnanlage-am-leberberg-top-a1-24-815046166/,"Balkon, Loggia",54.0,2.0,899.89
Traumhafte DG-Maisonette in zentraler Lage von Wien,"1070 Wien, 07. Bezirk, Neubau, Myrthengasse",VEST Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/traumhafte-dg-maisonette-in-zentraler-lage-von-wien-1812477039/,,118.0,,2579.86
Exklusive Maisonette mit 2 Loggias und Traum-Ausblick! Nähe UNO City!,"1220 Wien, 22. Bezirk, Donaustadt",Bauer-Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/exklusive-maisonette-mit-2-loggias-und-traum-ausblick-naehe-uno-city-1965976671/,Loggia,97.0,4.0,2500.0
ina - Wohnanlage am Leberberg : Top B5-11,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 16",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-wohnanlage-am-leberberg-top-b5-11-1996428464/,Balkon,47.0,1.0,811.88
ina - Wohnanlage am Leberberg : Top A4-39,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 16",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-wohnanlage-am-leberberg-top-a4-39-1306355823/,Balkon,46.0,2.0,797.76
ina - Sonnige Wohnung mit Loggia/Balkon : Top A3-39,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 16",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-sonnige-wohnung-mit-loggia-balkon-top-a3-39-1499881145/,"Balkon, Loggia",40.0,2.0,762.56
ina - Wohnanlage am Leberberg : Top A4-33,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 16",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-wohnanlage-am-leberberg-top-a4-33-1335325469/,Balkon,45.0,2.0,802.96
ina - Wohnanlage am Leberberg : Top A3-41,"1110 Wien, 11. Bezirk, Simmering, Rosa-Jochmann-Ring 16",Kallco Development GmbH & Co KG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/ina-wohnanlage-am-leberberg-top-a3-41-776704156/,"Balkon, Loggia",43.0,2.0,799.85
Exklusives Wohnen im 16. Stock des Q-Towers mit Balkon & Panoramablick über Wien,"1030 Wien, 03. Bezirk, Landstraße",Stibi Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/exklusives-wohnen-im-16-stock-des-q-towers-mit-balkon-panoramablick-ueber-wien-1773571109/,Balkon,92.0,3.0,2489.21
moderne Wohnung mit toller Terrasse nähe Donaukanal,"1190 Wien, 19. Bezirk, Döbling, Nußdorfer Lände",Accenta Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moderne-wohnung-mit-toller-terrasse-naehe-donaukanal-1527532521/,Terrasse,62.0,2.0,1200.0
Exklusive Erstbezugswohnungen in Toplage bei U3,"1140 Wien, 14. Bezirk, Penzing",Manuel Hacker Realconsult GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/exklusive-erstbezugswohnungen-in-toplage-bei-u3-1263007796/,"Terrasse, Loggia, Dachterrasse",43.0,2.0,850.0
Altbauwohnung - Innenhof - Garten - Sauna,"1070 Wien, 07. Bezirk, Neubau, Seidengasse",ADVANTA - Immobilienvermittlungs GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/altbauwohnung-innenhof-garten-sauna-1302353688/,"Terrasse, Garten",244.0,5.0,3198.0
Luxuriöses Penthouse im DC Living mit atemberaubendem Blick über Wien,"1220 Wien, 22. Bezirk, Donaustadt",ISIDEX GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/luxurioeses-penthouse-im-dc-living-mit-atemberaubendem-blick-ueber-wien-738442990/,"Terrasse, Dachterrasse",192.0,5.0,7950.0
ERSTBEZUG mit Altbau-Flair und elegantem Dachgeschoß-Ausbau! Ab sofort bezugsfertig !,"1050 Wien, 05. Bezirk, Margareten, Hartmanngasse 13",ViennaEstate Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/erstbezug-mit-altbau-flair-und-elegantem-dachgeschoss-ausbau-ab-sofort-bezugsfertig-1577737687/,"Terrasse, Balkon",102.0,3.0,2488.99
Exklusive Erstbezugswohnungen in Toplage bei U3,"1140 Wien, 14. Bezirk, Penzing",Manuel Hacker Realconsult GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/exklusive-erstbezugswohnungen-in-toplage-bei-u3-895184491/,"Balkon, Loggia, Dachterrasse",89.0,4.0,1850.0
360° TOUR // NEUBAU-GARCONNIERE in der GUMPENDORFERSTRAßE,"1060 Wien, 06. Bezirk, Mariahilf",KALANDRA Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/360-tour-neubau-garconniere-in-der-gumpendorferstrasse-1901174915/,,44.0,1.0,849.37
"SCHÖNE 5 - ZIMMER - DG - WOHNUNG MIT FREIFLÄCHE (LOGGIA, TERRASSE) UND GARAGENSTELLPLATZ / NÄHE U4 OBER ST. VEIT","1130 Wien, 13. Bezirk, Hietzing, Hietzinger Hauptstraße",LIM-BROKER GmbH Immobilienvermittlung,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/schoene-5-zimmer-dg-wohnung-mit-freiflaeche-loggia-terrasse-und-garagenstellplatz-naehe-u4-ober-st-veit-795256001/,"Terrasse, Loggia",202.0,5.0,2950.0
2 Zimmerwohnung mit Einbauküche und kleinem Balkon,"1120 Wien, 12. Bezirk, Meidling, Dunklergasse 19",MCR Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/2-zimmerwohnung-mit-einbaukueche-und-kleinem-balkon-1763451497/,Balkon,51.0,2.0,958.06
Moderne 2 Zimmerwohnung mit Loggia,"1220 Wien, 22. Bezirk, Donaustadt, Süßenbrunnerplatz 10 Top 2",dachraum GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/moderne-2-zimmerwohnung-mit-loggia-1958541861/,Loggia,68.0,2.0,1000.0
Villenetage in einer Zweifamilienvilla,"1180 Wien, 18. Bezirk, Währing",Realkanzlei Mayerl - Pächterin Eva Krulis GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/villenetage-in-einer-zweifamilienvilla-1776495498/,Terrasse,185.0,5.0,3990.0
Moderne klimatisierte 2 Zimmer Mietwohnung mit großer Terrasse in bester Lage,"1230 Wien, 23. Bezirk, Liesing, Stipcakgasse",NPI Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/moderne-klimatisierte-2-zimmer-mietwohnung-mit-grosser-terrasse-in-bester-lage-1399558115/,"Terrasse, Dachterrasse",57.0,2.0,1099.0
"LIESING - Grün, urban und bestens angebunden!","1230 Wien, 23. Bezirk, Liesing",ViennaEstate Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/liesing-gruen-urban-und-bestens-angebunden-629190015/,"Terrasse, Balkon",106.0,3.0,1427.03
"3-ZIMMER WOHNUNG MIT LOGGIA ZUM INNENHOF-PARK, NÄHE U-BAHN","1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus",BUWOG - Bauen und Wohnen GmbH / Vermietung Nord,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/3-zimmer-wohnung-mit-loggia-zum-innenhof-park-naehe-u-bahn-1406476077/,Loggia,89.0,3.0,1476.94
"1 ZI-WOHNUNG IN WIEN - 12. BEZIRK - MEIDLING, MÖBLIERT, AUF ZEIT","1120 Wien, 12. Bezirk, Meidling",tempoFLAT.at - Der Kurzzeitmietservice UMS AG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/1-zi-wohnung-in-wien-12-bezirk-meidling-moebliert-auf-zeit-1659356083/,,30.0,1.0,1188.0
Ruhige Luxus-Altbauwohnung mit zwei Loggien und Grünblick,"1070 Wien, 07. Bezirk, Neubau",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/ruhige-luxus-altbauwohnung-mit-zwei-loggien-und-gruenblick-1125700366/,"Balkon, Loggia",240.0,7.0,4984.1
"Wohnen im 1. Bezirk 3 Zimmer, Top Lage im Zentrum, historisches Haus","1010 Wien, 01. Bezirk, Innere Stadt",Alfred X. Kiesling Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/wohnen-im-1-bezirk-3-zimmer-top-lage-im-zentrum-historisches-haus-1461221280/,,141.0,3.0,2645.02
Hochwertige 2-Zimmer-Wohnung mit Loggia zu vermieten!,"1130 Wien, 13. Bezirk, Hietzing, Versorgungsheimstraße",Nagy Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/hochwertige-2-zimmer-wohnung-mit-loggia-zu-vermieten-1414092288/,Loggia,41.0,2.0,990.0
Co-Working-Space/Nähe Prater,"1020 Wien, 02. Bezirk, Leopoldstadt",Mag. Andrea Jäger,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/co-working-space-naehe-prater-1432260942/,,150.0,,87.0
Schöne 2-Zimmer-Wohnung mit Loggia - Nähe U4 Unter St. Veit,"1140 Wien, 14. Bezirk, Penzing, Zehetnergasse 22",IMV Makler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/schoene-2-zimmer-wohnung-mit-loggia-naehe-u4-unter-st-veit-1908954948/,Loggia,66.0,2.0,1071.92
Sonnige 3-Zimmer-Dachgeschosswohnung in ruhiger Wohnlage mit exklusiver Garten- und Poolnutzung!,"1190 Wien, 19. Bezirk, Döbling, Cobenzlgasse 12/9",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/sonnige-3-zimmer-dachgeschosswohnung-in-ruhiger-wohnlage-mit-exklusiver-garten-und-poolnutzung-1715528597/,Garten,80.0,3.0,1393.0
"""WOW-Faktor"": Traumhafte Terrassenwohnung in Top-Lage - Nähe Neubaugasse und MaHü","1070 Wien, 07. Bezirk, Neubau",Hubner Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/-wow-faktor-traumhafte-terrassenwohnung-in-top-lage-naehe-neubaugasse-und-mahue-1597206752/,"Terrasse, Dachterrasse",132.0,4.0,3275.0
Gemeinde wohnung,"1100 Wien, 10. Bezirk, Favoriten, Kennergasse 10",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/gemeinde-wohnung-656612831/,,35.0,,380.0
"(reserviert) 2-Zimmer-Whg., WG-tauglich","1030 Wien, 03. Bezirk, Landstraße, Dietrichgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/2-zimmer-whg-wg-tauglich-2074442191/,,71.0,2.0,
"35m2 renovierte, helle Garconniere ab sofort","1030 Wien, 03. Bezirk, Landstraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/35m2-renovierte-helle-garconniere-ab-sofort-1064031558/,Loggia,35.0,1.0,690.0
